,beds,baths,size,zip_code,price,price_per_sqft
962,2,2.0,1019.0,98119,499000.0,48969578.01766438
963,1,1.0,696.0,98105,385000.0,55316091.95402299
964,5,3.5,5090.0,98102,4325000.0,84970530.4518664
965,3,4.5,1460.0,98108,700000.0,47945205.47945205
966,2,2.0,1036.0,98103,789950.0,76250000.0
967,1,1.0,854.0,98103,540000.0,63231850.11709602
968,3,3.0,1687.0,98115,1035000.0,61351511.558980435
969,3,1.5,1430.0,98168,438000.0,30629370.62937063
970,2,2.0,1960.0,98168,580000.0,29591836.734693877
971,4,3.5,2720.0,98115,1395000.0,51286764.705882356
972,1,1.0,706.0,98116,520000.0,73654390.9348442
973,3,2.0,2600.0,98144,1525000.0,58653846.15384615
974,3,2.0,1900.0,98115,965000.0,50789473.684210524
975,2,1.5,1580.0,98115,1300000.0,82278481.01265822
976,1,1.0,1270.0,98108,915000.0,72047244.09448819
977,4,2.5,2320.0,98108,1001000.0,43146551.72413793
978,3,1.0,910.0,98106,650000.0,71428571.42857143
979,2,2.0,878.0,98121,675000.0,76879271.07061504
980,2,1.0,1915.0,98133,725000.0,37859007.83289817
981,3,2.0,2462.0,98119,1150000.0,46709991.87652315
982,4,3.5,2640.0,98103,1750000.0,66287878.78787879
983,3,2.5,1670.0,98144,875000.0,52395209.58083832
984,3,1.0,1090.0,98133,630000.0,57798165.13761468
985,3,3.5,1621.0,98109,1085000.0,66933991.36335595
986,4,2.0,2591.0,98125,800000.0,30876109.610189117
987,2,2.0,1400.0,98119,1295000.0,92500000.0
988,2,2.5,840.0,98118,612500.0,72916666.66666667
989,4,3.5,2910.0,98115,2325000.0,79896907.21649484
990,2,1.0,1410.0,98118,590000.0,41843971.63120567
991,2,1.0,770.0,98106,560000.0,72727272.72727273
992,3,2.0,1900.0,98199,1299000.0,68368421.05263157
993,3,2.0,2760.0,98119,1256000.0,45507246.376811594
994,3,2.0,1290.0,98144,925000.0,71705426.35658915
995,3,2.0,1111.0,98112,849000.0,76417641.76417641
996,2,2.0,850.0,98115,889900.0,104694117.64705883
997,2,1.5,900.0,98105,568000.0,63111111.11111111
998,6,5.0,2667.0,98122,900000.0,33745781.77727784
999,2,1.5,1320.0,98116,810000.0,61363636.36363637
1000,2,2.0,1370.0,98117,500000.0,36496350.3649635
1001,2,1.0,1140.0,98106,528000.0,46315789.473684214
1002,3,1.0,1380.0,98117,890000.0,64492753.623188406
1003,3,2.0,1422.0,98117,780000.0,54852320.67510548
1004,2,2.0,1065.0,98126,430000.0,40375586.85446009
1005,2,3.0,2943.0,98105,1650000.0,56065239.55147808
1006,3,2.0,1250.0,98106,625000.0,50000000.0
1007,3,2.0,2390.0,98133,1150000.0,48117154.81171548
1008,1,1.0,569.0,98102,400000.0,70298769.771529
1009,3,2.0,1680.0,98199,1087500.0,64732142.85714286
1010,1,1.0,683.0,98101,679000.0,99414348.46266471
1011,1,1.0,627.0,98121,475000.0,75757575.75757575
1012,2,2.0,840.0,98116,645000.0,76785714.28571428
1013,3,1.5,1880.0,98125,749000.0,39840425.5319149
1014,2,2.0,881.0,98103,550000.0,62429057.88876277
1015,2,1.0,850.0,98144,778000.0,91529411.76470588
1016,1,1.0,525.0,98103,375000.0,71428571.42857143
1017,3,1.5,2170.0,98109,1250000.0,57603686.6359447
1018,2,1.0,1110.0,98125,820000.0,73873873.87387387
1019,4,3.5,3930.0,98102,2925000.0,74427480.91603054
1020,2,1.0,1047.0,98102,762500.0,72827125.11938873
1021,1,1.0,653.0,98122,475000.0,72741194.48698315
1022,3,1.5,1710.0,98122,1000000.0,58479532.16374269
1023,5,3.0,2120.0,98126,750000.0,35377358.49056604
1024,3,4.0,2360.0,98115,1325000.0,56144067.79661017
1025,4,4.0,2250.0,98106,1070000.0,47555555.55555555
1026,4,2.0,2320.0,98115,1150000.0,49568965.51724138
1027,4,3.5,3490.0,98115,1480000.0,42406876.79083095
1028,4,2.5,2500.0,98117,1295000.0,51800000.0
1029,2,1.0,792.0,98102,520000.0,65656565.65656566
1030,2,2.5,1490.0,98115,855000.0,57382550.33557047
1031,3,2.5,1700.0,98102,1475000.0,86764705.88235295
1032,2,2.0,1261.0,98125,625000.0,49563838.22363204
1033,4,2.0,2440.0,98122,1060000.0,43442622.95081967
1034,3,2.5,1420.0,98108,750000.0,52816901.40845071
1035,3,2.0,1380.0,98122,740000.0,53623188.4057971
1036,3,2.0,1111.0,98112,849000.0,76417641.76417641
1037,3,1.5,1920.0,98133,865000.0,45052083.333333336
1038,3,1.5,1220.0,98144,660000.0,54098360.655737706
1039,3,3.0,4010.0,98112,3050000.0,76059850.37406483
1040,2,2.0,1170.0,98144,644999.0,55128119.658119656
1041,3,2.5,1600.0,98144,699900.0,43743750.0
1042,1,1.0,760.0,98119,309000.0,40657894.7368421
1043,2,1.5,1290.0,98144,762500.0,59108527.13178295
1044,2,1.0,980.0,98112,800000.0,81632653.06122449
1045,2,1.5,1022.0,98144,660000.0,64579256.360078275
1046,2,1.5,1260.0,98118,715000.0,56746031.746031746
1047,5,2.0,2660.0,98136,1125000.0,42293233.082706764
1048,1,1.0,644.0,98122,350000.0,54347826.08695652
1049,1,1.0,664.0,98102,305000.0,45933734.93975904
1050,1,1.0,468.0,98109,275000.0,58760683.76068376
1051,4,3.0,2680.0,98115,2100000.0,78358208.95522387
1052,4,2.0,1640.0,98136,730000.0,44512195.12195122
1053,3,2.0,2000.0,98115,925000.0,46250000.0
1054,2,2.0,1523.0,98125,639950.0,42019041.36572554
1055,4,3.0,2430.0,98146,520000.0,21399176.95473251
1056,2,2.0,1199.0,98117,375000.0,31276063.38615513
1057,4,3.0,2160.0,98125,980000.0,45370370.37037037
1058,4,2.5,1354.0,98118,485000.0,35819793.20531758
1059,1,1.0,738.0,98101,490000.0,66395663.956639566
1060,2,2.0,1425.0,98104,899000.0,63087719.298245616
1061,6,7.0,4570.0,98105,1950000.0,42669584.24507659
1062,2,1.5,940.0,98144,640000.0,68085106.38297872
1063,3,3.5,1710.0,98126,699000.0,40877192.98245614
1064,3,2.5,1430.0,98103,855000.0,59790209.79020979
1065,3,3.5,1500.0,98118,598800.0,39920000.0
1066,3,1.5,1376.0,98107,780000.0,56686046.511627905
1067,4,3.5,4002.0,98116,2100000.0,52473763.11844078
1068,4,1.0,1600.0,98115,652000.0,40750000.0
1069,1,1.0,807.0,98122,380000.0,47087980.17348203
1070,5,3.0,2055.0,98122,1100000.0,53527980.5352798
1071,1,1.0,647.0,98102,377500.0,58346213.29211746
1072,2,2.0,940.0,98115,579000.0,61595744.680851065
1073,2,1.5,1150.0,98125,590000.0,51304347.82608695
1074,2,2.5,1459.0,98103,665000.0,45579163.810829334
1075,4,2.5,1910.0,98103,1625000.0,85078534.03141361
1076,4,3.0,2297.0,98178,783000.0,34087940.792337835
1077,4,2.5,2320.0,98118,820000.0,35344827.5862069
1078,5,3.5,2387.0,98133,1125000.0,47130289.065772936
1079,5,3.5,3270.0,98115,2000000.0,61162079.51070336
1080,3,2.5,1530.0,98126,899999.0,58823464.05228758
1081,2,1.0,1150.0,98136,845714.0,73540347.82608695
1082,3,2.0,1237.0,98106,747250.0,60408245.755860955
1083,3,2.5,1760.0,98136,850000.0,48295454.54545455
1084,1,1.0,808.0,98164,560000.0,69306930.69306931
1085,2,2.0,2720.0,98144,720000.0,26470588.23529412
1086,4,2.0,1345.0,98103,962000.0,71524163.56877324
1087,4,3.0,2600.0,98115,1750000.0,67307692.3076923
1088,3,2.0,2209.0,98115,715000.0,32367587.14350385
1089,2,2.5,950.0,98107,695000.0,73157894.73684211
1090,4,2.5,1530.0,98146,675000.0,44117647.058823526
1091,2,1.0,830.0,98103,942000.0,113493975.90361446
1092,3,2.0,1590.0,98117,910000.0,57232704.402515724
1093,3,3.0,1524.0,98122,850000.0,55774278.2152231
1094,4,3.0,1920.0,98125,2095000.0,109114583.33333333
1095,4,2.0,2660.0,98115,1357000.0,51015037.59398496
1096,3,2.0,2284.0,98136,850000.0,37215411.558669
1097,3,2.5,1604.0,98144,760000.0,47381546.13466334
1098,4,4.0,2555.0,98105,1500000.0,58708414.872798435
1099,3,1.5,2460.0,98115,1150000.0,46747967.479674794
1100,3,2.5,2793.0,98109,1732000.0,62012173.29036878
1101,2,1.5,1540.0,98106,751000.0,48766233.766233765
1102,3,1.0,950.0,98106,589000.0,62000000.0
1103,3,1.5,1720.0,98168,426000.0,24767441.860465117
1104,2,2.0,1470.0,98125,707000.0,48095238.0952381
1105,5,2.5,3500.0,98146,875000.0,25000000.0
1106,2,1.5,984.0,98116,499999.0,50812906.504065044
1107,3,2.5,1570.0,98103,901000.0,57388535.031847134
1108,1,1.0,700.0,98122,647201.0,92457285.71428572
1109,2,2.0,1188.0,98119,450000.0,37878787.878787875
1110,3,2.5,2570.0,98118,1175000.0,45719844.35797665
1111,3,2.5,1631.0,98103,1049950.0,64374616.7995095
1112,3,2.0,1596.0,98105,505000.0,31641604.01002506
1113,2,2.5,820.0,98126,525000.0,64024390.24390244
1114,3,2.5,1610.0,98119,875000.0,54347826.08695652
1115,1,1.0,812.0,98107,480000.0,59113300.492610835
1116,3,2.0,1425.0,98117,759999.0,53333263.15789474
1117,2,2.5,1086.0,98115,884950.0,81487108.65561694
1118,2,2.5,1043.0,98117,690000.0,66155321.18887824
1119,3,2.0,1440.0,98119,1195000.0,82986111.1111111
1120,1,1.0,590.0,98106,435000.0,73728813.55932203
1121,2,2.0,1152.0,98121,1325000.0,115017361.1111111
1122,4,2.0,2040.0,98112,1175000.0,57598039.21568628
1123,3,2.0,2092.0,98102,2000000.0,95602294.45506692
1124,3,1.0,1780.0,98144,975000.0,54775280.898876406
1125,3,2.5,3560.0,98116,1575000.0,44241573.033707865
1126,2,2.5,1475.0,98103,945000.0,64067796.61016949
1127,4,2.5,1890.0,98178,668000.0,35343915.34391534
1128,4,2.0,2790.0,98126,930000.0,33333333.333333332
1129,4,3.5,2600.0,98122,2225000.0,85576923.07692307
1130,3,2.0,1060.0,98106,575000.0,54245283.018867925
1131,3,1.0,2180.0,98125,720000.0,33027522.935779817
1132,2,2.0,1761.0,98115,665000.0,37762634.8665531
1133,3,2.0,1379.0,98125,729950.0,52933284.989122555
1134,3,1.5,2550.0,98105,958748.0,37597960.78431372
1135,4,3.5,3815.0,98116,2895000.0,75884665.79292268
1136,4,2.0,2634.0,98115,1500000.0,56947608.20045558
1137,1,1.0,540.0,98104,335000.0,62037037.03703704
1138,3,3.5,3064.0,98121,2450000.0,79960835.50913838
1139,2,1.0,860.0,98108,565000.0,65697674.41860465
1140,3,2.5,1690.0,98125,807500.0,47781065.088757396
1141,3,3.5,1800.0,98103,750000.0,41666666.666666664
1142,2,2.0,1071.0,98119,605000.0,56489262.37161531
1143,2,1.0,807.0,98103,525000.0,65055762.08178439
1144,3,2.5,1350.0,98119,899000.0,66592592.59259259
1145,4,2.0,2900.0,98144,1275000.0,43965517.24137931
1146,3,3.0,1880.0,98107,999950.0,53188829.787234046
1147,1,1.0,677.0,98115,270000.0,39881831.610044315
1148,1,1.0,703.0,98103,498000.0,70839260.31294452
1149,1,1.0,527.0,98122,399000.0,75711574.95256168
1150,1,1.0,820.0,98118,530000.0,64634146.34146342
1151,3,2.5,1360.0,98103,700000.0,51470588.23529412
1152,4,3.5,2600.0,98117,1950000.0,75000000.0
1153,4,3.5,2852.0,98102,1715000.0,60133239.831697054
1154,3,3.5,1370.0,98133,619000.0,45182481.75182482
1155,3,1.5,2000.0,98112,1400000.0,70000000.0
1156,3,2.0,1096.0,98117,849950.0,77550182.48175183
1157,3,3.5,3380.0,98177,1599500.0,47322485.20710059
1158,3,2.5,1616.0,98116,990000.0,61262376.237623766
1159,3,3.0,1620.0,98136,1058000.0,65308641.97530864
1160,2,2.0,970.0,98102,634400.0,65402061.8556701
1161,1,2.0,1009.0,98116,525000.0,52031714.56888008
1162,3,2.0,2270.0,98122,1550000.0,68281938.32599118
1163,3,1.0,1200.0,98168,500000.0,41666666.666666664
1164,2,2.0,1225.0,98115,725000.0,59183673.469387755
1165,2,2.0,1081.0,98144,620000.0,57354301.57261795
1166,3,2.0,1380.0,98125,775000.0,56159420.28985507
1167,2,1.0,1200.0,98103,1025100.0,85425000.0
1168,2,2.0,1620.0,98103,835000.0,51543209.87654321
1169,3,2.0,2950.0,98199,1500000.0,50847457.62711865
1170,1,1.0,513.0,98121,315000.0,61403508.77192982
1171,4,2.0,2100.0,98116,1225000.0,58333333.333333336
1172,3,2.0,1705.0,98177,910000.0,53372434.017595306
1173,4,4.5,3610.0,98112,2800000.0,77562326.8698061
1174,3,3.5,1800.0,98103,1050000.0,58333333.333333336
1175,3,1.0,2130.0,98117,850000.0,39906103.28638498
1176,2,2.0,1367.0,98121,1350000.0,98756400.87783468
1177,3,2.5,1730.0,98125,800000.0,46242774.56647399
1178,4,3.5,4194.0,98112,3500000.0,83452551.26371007
1179,9,9.0,3780.0,98119,1210000.0,32010582.01058201
1180,2,2.0,1778.0,98112,1900000.0,106861642.29471315
1181,3,3.0,1410.0,98107,865000.0,61347517.73049645
1182,2,2.0,1088.0,98133,475000.0,43658088.23529412
1183,4,1.0,1340.0,98117,875000.0,65298507.46268657
1184,5,1.0,2380.0,98136,539000.0,22647058.82352941
1185,3,4.5,2140.0,98109,1835000.0,85747663.55140187
1186,3,2.0,2080.0,98178,738000.0,35480769.23076923
1187,2,1.0,1410.0,98118,799000.0,56666666.666666664
1188,1,1.0,571.0,98121,331000.0,57968476.35726795
1189,4,2.5,2340.0,98106,870000.0,37179487.179487176
1190,5,4.5,5210.0,98122,3320000.0,63723608.4452975
1191,1,1.0,733.0,98121,545000.0,74351978.17189632
1192,2,1.5,1060.0,98118,530000.0,50000000.0
1193,2,2.5,996.0,98122,799000.0,80220883.53413655
1194,4,2.0,1850.0,98105,1200000.0,64864864.86486486
1195,1,1.0,690.0,98117,560000.0,81159420.28985508
1196,4,2.0,2260.0,98107,1330000.0,58849557.522123896
1197,4,3.5,3190.0,98107,2130000.0,66771159.87460815
1198,3,2.5,1846.0,98199,1060000.0,57421451.78764897
1199,3,2.0,1700.0,98118,999999.0,58823470.5882353
1200,4,2.0,2240.0,98126,795000.0,35491071.428571425
1201,4,2.0,1660.0,98103,1127500.0,67921686.74698795
1202,2,3.0,1780.0,98133,720000.0,40449438.20224719
1203,4,3.5,2270.0,98146,710000.0,31277533.039647575
1204,1,1.0,603.0,98121,432000.0,71641791.04477613
1205,3,3.5,2024.0,98107,1200000.0,59288537.54940712
1206,2,2.5,1103.0,98107,780000.0,70716228.46781506
1207,3,1.0,1460.0,98115,880000.0,60273972.60273973
1208,6,7.0,4260.0,98119,2300000.0,53990610.328638494
1209,3,2.5,1660.0,98122,816750.0,49201807.22891566
1210,3,1.5,1350.0,98107,750000.0,55555555.55555555
1211,4,3.0,2949.0,98103,1610000.0,54594777.890810445
1212,3,2.5,1718.0,98117,900000.0,52386495.92549476
1213,2,1.0,1370.0,98119,1000000.0,72992700.729927
1214,4,2.5,1822.0,98199,1033000.0,56695938.529088914
1215,2,1.0,800.0,98103,690000.0,86250000.0
1216,1,1.0,718.0,98119,459000.0,63927576.60167131
1217,2,2.0,909.0,98103,420000.0,46204620.462046206
1218,2,1.0,903.0,98146,312500.0,34606866.00221484
1219,2,2.0,1297.0,98109,880000.0,67848882.03546646
1220,3,2.0,2140.0,98133,925000.0,43224299.06542056
1221,4,5.0,2970.0,98125,1450000.0,48821548.82154882
1222,2,2.0,900.0,98122,590000.0,65555555.55555555
1223,2,2.0,2600.0,98122,750000.0,28846153.846153848
1224,2,1.0,1180.0,98106,419000.0,35508474.576271184
1225,1,1.0,564.0,98103,602000.0,106737588.65248227
1226,4,2.0,1700.0,98125,891000.0,52411764.705882356
1227,3,3.0,1524.0,98122,875000.0,57414698.16272966
1228,3,3.0,1410.0,98103,1200000.0,85106382.9787234
1229,1,1.0,831.0,98136,480000.0,57761732.85198556
1230,5,3.0,3060.0,98118,889000.0,29052287.581699345
1231,2,2.0,1213.0,98117,422000.0,34789777.41137675
1232,4,2.0,2352.0,98107,1295000.0,55059523.809523806
1233,1,1.0,534.0,98178,223000.0,41760299.625468165
1234,2,1.0,724.0,98102,530000.0,73204419.88950276
1235,4,3.5,2304.0,98103,1550000.0,67274305.55555555
1236,3,1.0,1450.0,98115,1125000.0,77586206.89655173
1237,2,1.0,980.0,98168,475000.0,48469387.75510204
1238,2,1.5,1550.0,98112,1550000.0,100000000.0
1239,1,1.0,704.0,98144,645000.0,91619318.18181819
1240,1,1.5,1425.0,98102,2200000.0,154385964.9122807
1241,1,1.0,794.0,98101,516000.0,64987405.541561715
1242,5,3.5,4060.0,98116,2888000.0,71133004.92610838
1243,2,2.0,979.0,98199,470000.0,48008171.60367722
1244,4,2.0,1830.0,98136,950000.0,51912568.30601093
1245,2,1.0,1260.0,98133,626000.0,49682539.68253968
1246,2,1.0,1027.0,98115,300000.0,29211295.034079846
1247,5,2.0,3210.0,98115,688000.0,21433021.80685358
1248,2,1.0,968.0,98115,399950.0,41317148.76033058
1249,3,2.0,1049.0,98112,900000.0,85795996.18684462
1250,2,1.5,1054.0,98109,709000.0,67267552.1821632
1251,2,2.0,1586.0,98101,1460000.0,92055485.49810845
1252,4,2.0,1760.0,98115,999950.0,56815340.90909091
1253,2,1.0,860.0,98178,480000.0,55813953.488372095
1254,4,2.5,1560.0,98144,1110000.0,71153846.15384616
1255,4,3.0,3110.0,98119,1500000.0,48231511.25401929
1256,3,2.0,1440.0,98115,935000.0,64930555.55555555
1257,3,2.0,1500.0,98136,770000.0,51333333.333333336
1258,3,1.5,2160.0,98117,915000.0,42361111.11111111
1259,4,5.5,3100.0,98125,1375000.0,44354838.70967742
1260,1,1.0,522.0,98107,325000.0,62260536.39846744
1261,3,2.0,1560.0,98117,920000.0,58974358.974358976
1262,3,3.0,3400.0,98136,1150000.0,33823529.4117647
1263,2,2.0,1761.0,98115,665000.0,37762634.8665531
1264,2,1.5,1076.0,98125,549000.0,51022304.83271375
1265,2,2.0,1217.0,98199,787950.0,64745275.267050125
1266,3,3.5,1450.0,98126,670000.0,46206896.551724136
1267,2,1.0,1000.0,98112,750000.0,75000000.0
1268,2,2.5,1124.0,98115,799950.0,71169928.82562278
1269,4,3.5,3070.0,98144,1900000.0,61889250.81433225
1270,1,1.0,480.0,98109,275000.0,57291666.666666664
1271,3,2.0,1860.0,98105,1165000.0,62634408.60215054
1272,2,1.0,740.0,98126,500000.0,67567567.56756757
1273,3,2.0,1440.0,98133,830000.0,57638888.88888889
1274,1,1.0,758.0,98103,469000.0,61873350.92348285
1275,3,1.0,1340.0,98117,765000.0,57089552.23880597
1276,3,3.0,1700.0,98136,1275000.0,75000000.0
1277,4,3.5,2950.0,98105,1800000.0,61016949.152542375
1278,1,1.0,616.0,98102,374000.0,60714285.71428572
1279,3,2.5,4240.0,98116,2725000.0,64268867.9245283
1280,4,3.5,3495.0,98144,2000000.0,57224606.580829754
1281,3,3.0,2560.0,98112,1300000.0,50781250.0
1282,3,3.0,2040.0,98117,1000000.0,49019607.84313726
1283,3,1.0,890.0,98126,575000.0,64606741.573033705
1284,3,1.5,1730.0,98115,870000.0,50289017.34104046
1285,1,1.0,816.0,98109,560000.0,68627450.98039216
1286,4,2.0,2400.0,98177,900000.0,37500000.0
1287,3,2.5,1270.0,98144,675000.0,53149606.2992126
1288,4,3.0,1830.0,98107,1352000.0,73879781.42076503
1289,3,2.5,2470.0,98126,800000.0,32388663.967611335
1290,4,4.0,2300.0,98115,1210000.0,52608695.652173914
1291,4,2.5,1600.0,98105,699000.0,43687500.0
1292,1,1.0,510.0,98104,308000.0,60392156.8627451
1293,2,2.0,1387.0,98116,649000.0,46791636.6258111
1294,3,2.5,2230.0,98178,555000.0,24887892.376681615
1295,1,1.0,956.0,98104,870000.0,91004184.1004184
1296,3,3.0,1872.0,98107,1050000.0,56089743.58974359
1297,4,5.0,2030.0,98106,700000.0,34482758.62068965
1298,4,2.0,1980.0,98136,785000.0,39646464.646464646
1299,3,3.0,1180.0,98116,729000.0,61779661.016949154
1300,4,2.5,2630.0,98122,1340000.0,50950570.34220532
1301,4,2.0,2010.0,98115,1100000.0,54726368.15920398
1302,4,3.5,3487.0,98136,2010000.0,57642672.78462862
1303,4,2.0,2570.0,98112,850000.0,33073929.961089496
1304,2,2.0,1440.0,98168,390000.0,27083333.333333332
1305,2,2.0,1131.0,98103,470000.0,41556145.00442087
1306,2,1.0,1440.0,98133,675000.0,46875000.0
1307,3,3.5,2010.0,98117,1111111.0,55279154.22885572
1308,2,3.0,1073.0,98133,429900.0,40065237.65144455
1309,4,3.5,3300.0,98125,1575000.0,47727272.72727273
1310,4,2.0,3040.0,98199,1665500.0,54786184.21052632
1311,4,2.5,2500.0,98146,577000.0,23080000.0
1312,4,1.0,1810.0,98126,655500.0,36215469.613259666
1313,2,2.0,1878.0,98119,1171600.0,62385516.50692226
1314,3,2.0,1411.0,98104,699000.0,49539333.80581148
1315,3,1.0,3960.0,98118,722500.0,18244949.494949494
1316,3,1.0,1000.0,98136,750000.0,75000000.0
1317,5,2.0,2300.0,98105,1266000.0,55043478.26086956
1318,2,2.5,890.0,98146,510000.0,57303370.78651685
1319,5,3.0,2820.0,98117,1550000.0,54964539.0070922
1320,3,1.0,1620.0,98118,600000.0,37037037.03703704
1321,3,2.0,1470.0,98136,875000.0,59523809.52380952
1322,2,2.5,1088.0,98133,475000.0,43658088.23529412
1323,5,2.0,2160.0,98106,795000.0,36805555.55555555
1324,3,3.5,3105.0,98112,2250000.0,72463768.11594203
1325,2,2.0,1200.0,98122,699950.0,58329166.666666664
1326,2,2.0,1240.0,98117,710000.0,57258064.51612903
1327,3,2.5,1550.0,98122,1065000.0,68709677.41935484
1328,7,4.0,2300.0,98122,1095000.0,47608695.652173914
1329,4,3.0,2466.0,98115,1299000.0,52676399.02676399
1330,2,2.0,1817.0,98102,2100000.0,115575123.83048981
1331,4,3.0,1500.0,98122,1155000.0,77000000.0
1332,4,2.0,2380.0,98144,525000.0,22058823.529411763
1333,2,2.0,1524.0,98108,710000.0,46587926.50918635
1334,3,2.5,1370.0,98117,699500.0,51058394.16058394
1335,3,2.0,1449.0,98107,720000.0,49689440.99378882
1336,2,2.0,1140.0,98103,850000.0,74561403.50877193
1337,3,2.5,1010.0,98118,615000.0,60891089.10891089
1338,9,5.0,3014.0,98178,835000.0,27704047.777040478
1339,3,3.5,1450.0,98118,580000.0,40000000.0
1340,2,2.0,1248.0,98122,890955.0,71390625.0
1341,4,2.0,2600.0,98117,1098500.0,42250000.0
1342,3,2.0,1328.0,98103,929950.0,70026355.42168675
1343,1,1.0,614.0,98109,369950.0,60252442.99674267
1344,4,3.0,2481.0,98115,999000.0,40266021.76541717
1345,4,1.0,1420.0,98178,445000.0,31338028.169014085
1346,4,3.0,2040.0,98117,1410000.0,69117647.05882353
1347,3,3.0,1390.0,98126,1095000.0,78776978.41726619
1348,2,3.0,920.0,98107,690000.0,75000000.0
1349,4,3.5,1835.0,98103,1299950.0,70841961.85286103
1350,4,2.0,1840.0,98103,825000.0,44836956.52173913
1351,3,2.5,3020.0,98177,1450000.0,48013245.033112586
1352,3,2.0,2520.0,98115,1050000.0,41666666.666666664
1353,4,5.0,2240.0,98108,965000.0,43080357.14285714
1354,3,3.5,1644.0,98112,820000.0,49878345.498783454
1355,3,2.5,1880.0,98106,725000.0,38563829.787234046
1356,2,2.0,995.0,98144,850000.0,85427135.67839196
1357,1,1.0,568.0,98104,330000.0,58098591.549295776
1358,2,3.0,1226.0,98144,589990.0,48123164.7634584
1359,2,1.0,730.0,98105,25000000.0,3424657534.2465754
1360,4,2.0,1500.0,98133,947000.0,63133333.333333336
1361,3,2.0,2080.0,98108,800000.0,38461538.461538464
1362,3,3.0,1425.0,98177,819950.0,57540350.87719298
1363,4,2.5,3840.0,98177,2195000.0,57161458.333333336
1364,4,3.0,2074.0,98126,812500.0,39175506.268081
1365,5,3.0,3556.0,98115,2250000.0,63273340.83239595
1366,1,1.0,1100.0,98107,745000.0,67727272.72727273
1367,2,1.0,730.0,98106,545000.0,74657534.24657534
1368,4,2.0,1170.0,98178,390000.0,33333333.333333332
1369,4,3.0,2240.0,98118,625000.0,27901785.714285713
1370,4,2.0,1750.0,98115,855000.0,48857142.85714286
1371,2,2.0,1695.0,98126,1150000.0,67846607.66961652
1372,5,3.0,2480.0,98117,1135000.0,45766129.03225806
1373,4,2.5,1420.0,98103,760000.0,53521126.76056338
1374,2,1.0,990.0,98133,474000.0,47878787.878787875
1375,2,1.0,1520.0,98117,820000.0,53947368.421052635
1376,5,2.0,2100.0,98108,599950.0,28569047.61904762
1377,3,3.0,1740.0,98136,1010000.0,58045977.01149426
1378,2,2.0,1760.0,98108,750000.0,42613636.36363637
1379,2,2.0,1021.0,98101,981250.0,96106758.08031341
1380,4,3.5,3018.0,98103,1795000.0,59476474.48641484
1381,2,1.5,1024.0,98115,495000.0,48339843.75
1382,1,1.0,945.0,98109,385000.0,40740740.74074074
1383,2,1.0,2380.0,98108,640000.0,26890756.30252101
1384,5,5.0,3810.0,98177,1180000.0,30971128.608923886
1385,2,2.5,1048.0,98112,899000.0,85782442.74809161
1386,3,1.5,1610.0,98122,1106000.0,68695652.17391305
1387,1,1.0,701.0,98115,315000.0,44935805.991440795
1388,4,2.5,2213.0,98107,1075000.0,48576592.86037054
1389,2,2.0,1071.0,98119,719000.0,67133520.07469654
1390,2,1.0,850.0,98107,813000.0,95647058.8235294
1391,3,3.0,1280.0,98103,900000.0,70312500.0
1392,3,1.0,980.0,98119,700000.0,71428571.42857143
1393,4,3.5,3840.0,98118,1250000.0,32552083.333333332
1394,2,2.0,1006.0,98112,650000.0,64612326.043737575
1395,4,2.0,1450.0,98109,1185000.0,81724137.93103448
1396,4,2.0,2140.0,98136,960000.0,44859813.08411215
1397,4,3.0,2480.0,98103,1605000.0,64717741.93548387
1398,5,2.0,2420.0,98117,960000.0,39669421.48760331
1399,3,4.5,1760.0,98109,1440000.0,81818181.81818181
1400,2,2.0,1170.0,98144,624999.0,53418717.94871795
1401,3,2.0,1730.0,98125,910000.0,52601156.06936416
1402,1,1.0,376.0,98199,1000000.0,265957446.80851063
1403,1,1.0,636.0,98102,450000.0,70754716.98113208
1404,3,2.0,1940.0,98107,895000.0,46134020.6185567
1405,4,2.5,3400.0,98112,2100000.0,61764705.88235294
1406,3,2.0,1360.0,98125,830000.0,61029411.76470588
1407,2,2.0,875.0,98116,656500.0,75028571.42857143
1408,6,2.0,2230.0,98118,700000.0,31390134.529147983
1409,5,2.0,4190.0,98119,2300000.0,54892601.43198091
1410,3,2.5,2220.0,98117,1167500.0,52590090.09009009
1411,2,1.0,830.0,98117,450000.0,54216867.469879515
1412,3,2.5,2090.0,98108,820000.0,39234449.76076555
1413,3,1.0,1210.0,98119,795000.0,65702479.33884297
1414,2,1.0,691.0,98102,998000.0,144428364.68885672
1415,3,2.5,1820.0,98118,690000.0,37912087.91208791
1416,4,2.5,3105.0,98115,1040000.0,33494363.92914654
1417,4,2.0,1680.0,98178,517500.0,30803571.42857143
1418,3,2.0,2495.0,98105,1250000.0,50100200.40080161
1419,5,3.0,2450.0,98144,1270000.0,51836734.69387755
1420,4,2.0,2787.0,98122,1207000.0,43308216.72048798
1421,5,3.5,3310.0,98102,1637500.0,49471299.093655586
1422,2,2.0,1699.0,98109,640000.0,37669217.186580345
1423,5,4.0,3180.0,98105,2100000.0,66037735.8490566
1424,5,2.5,3350.0,98126,1275000.0,38059701.49253731
1425,2,2.0,1365.0,98122,799000.0,58534798.53479853
1426,3,3.0,1660.0,98117,1200000.0,72289156.62650603
1427,3,1.5,1880.0,98118,489000.0,26010638.297872342
1428,1,1.0,580.0,98102,395000.0,68103448.27586207
